title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, TZ
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, TZ
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, US
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, US
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, UY
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, UY
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, VE
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, VE
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, YE
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, YE
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, ZA
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, ZA
Zbrodnia,tv,Action,2014-01-01,tt4173216,6.3,865.0, ZW
Zbrodnia,tv, Crime,2014-01-01,tt4173216,6.3,865.0, ZW
Godless,tv,Action,2017-01-01,tt5516154,8.2,84212.0,Unknown
Godless,tv, Drama,2017-01-01,tt5516154,8.2,84212.0,Unknown
Godless,tv, Western,2017-01-01,tt5516154,8.2,84212.0,Unknown
The Magic School Bus Rides Again,tv,Adventure,2017-01-01,tt3869122,6.3,979.0,Unknown
The Magic School Bus Rides Again,tv, Animation,2017-01-01,tt3869122,6.3,979.0,Unknown
The Magic School Bus Rides Again,tv, Comedy,2017-01-01,tt3869122,6.3,979.0,Unknown
Warrior,tv,Action,2019-01-01,tt5743796,8.4,48918.0,Unknown
Warrior,tv, Crime,2019-01-01,tt5743796,8.4,48918.0,Unknown
Warrior,tv, Drama,2019-01-01,tt5743796,8.4,48918.0,Unknown
Odd Squad,tv,Action,2014-01-01,tt3900614,7.3,1543.0,Unknown
Odd Squad,tv, Adventure,2014-01-01,tt3900614,7.3,1543.0,Unknown
Odd Squad,tv, Comedy,2014-01-01,tt3900614,7.3,1543.0,Unknown
Gunpowder,tv,Drama,2017-01-01,tt6128262,6.5,12224.0,Unknown
Gunpowder,tv, History,2017-01-01,tt6128262,6.5,12224.0,Unknown
"Legacy, a Kate McDougal Investigation",tv,Crime,2016-01-01,tt5653438,6.2,83.0,Unknown
"Legacy, a Kate McDougal Investigation",tv, Drama,2016-01-01,tt5653438,6.2,83.0,Unknown
"Legacy, a Kate McDougal Investigation",tv, Mystery,2016-01-01,tt5653438,6.2,83.0,Unknown
Wormwood,tv,Biography,2017-01-01,tt7306056,7.0,4870.0,Unknown
Wormwood,tv, Documentary,2017-01-01,tt7306056,7.0,4870.0,Unknown
Wormwood,tv, Drama,2017-01-01,tt7306056,7.0,4870.0,Unknown
Greenhouse Academy,tv,Adventure,2017-01-01,tt6076336,6.6,7380.0,Unknown
Greenhouse Academy,tv, Comedy,2017-01-01,tt6076336,6.6,7380.0,Unknown
Greenhouse Academy,tv, Drama,2017-01-01,tt6076336,6.6,7380.0,Unknown
A Boy Named Flora A,tv,Comedy,2017-01-01,tt6284014,7.8,364.0,Unknown
A Boy Named Flora A,tv, Drama,2017-01-01,tt6284014,7.8,364.0,Unknown
Final Fantasy XIV: Dad of Light,tv,Drama,2017-01-01,tt6497076,7.1,691.0,Unknown
Suburra: Blood on Rome,tv,Action,2017-01-01,tt7197684,7.9,17177.0,Unknown
Suburra: Blood on Rome,tv, Crime,2017-01-01,tt7197684,7.9,17177.0,Unknown
Suburra: Blood on Rome,tv, Drama,2017-01-01,tt7197684,7.9,17177.0,Unknown
Lego Elves: Secrets of Elvendale,tv,Adventure,2017-01-01,tt7322926,6.4,237.0,Unknown
Lego Elves: Secrets of Elvendale,tv, Animation,2017-01-01,tt7322926,6.4,237.0,Unknown
Lego Elves: Secrets of Elvendale,tv, Family,2017-01-01,tt7322926,6.4,237.0,Unknown
The Confession Tapes,tv,Crime,2017-01-01,tt7349602,7.5,5803.0,Unknown
The Confession Tapes,tv, Documentary,2017-01-01,tt7349602,7.5,5803.0,Unknown
Fire Chasers,tv,Documentary,2017-01-01,tt7293754,6.6,425.0,Unknown
The Ancient Magus' Bride,tv,Animation,2017-01-01,tt7326322,7.6,4365.0,Unknown
The Ancient Magus' Bride,tv, Drama,2017-01-01,tt7326322,7.6,4365.0,Unknown
The Ancient Magus' Bride,tv, Fantasy,2017-01-01,tt7326322,7.6,4365.0,Unknown
Fatal Attraction,tv,Crime,2013-01-01,tt2912216,7.7,452.0,Unknown
Fatal Attraction,tv, Documentary,2013-01-01,tt2912216,7.7,452.0,Unknown
Zak Storm,tv,Action,2016-01-01,tt4209752,7.0,293.0,Unknown
Zak Storm,tv, Adventure,2016-01-01,tt4209752,7.0,293.0,Unknown
Zak Storm,tv, Animation,2016-01-01,tt4209752,7.0,293.0,Unknown
Inuyashiki,tv,Action,2017-01-01,tt6340502,7.7,5776.0,Unknown
Inuyashiki,tv, Animation,2017-01-01,tt6340502,7.7,5776.0,Unknown
Inuyashiki,tv, Drama,2017-01-01,tt6340502,7.7,5776.0,Unknown
The Resident,tv,Drama,2018-01-01,tt6483832,7.8,39049.0,Unknown
Legend of the Galactic Heroes: Die Neue These,tv,Action,2018-01-01,tt7407236,7.7,762.0,Unknown
Legend of the Galactic Heroes: Die Neue These,tv, Animation,2018-01-01,tt7407236,7.7,762.0,Unknown
Legend of the Galactic Heroes: Die Neue These,tv, Drama,2018-01-01,tt7407236,7.7,762.0,Unknown
Neo Yokio,tv,Action,2017-01-01,tt7343832,5.9,3664.0,Unknown
Neo Yokio,tv, Adventure,2017-01-01,tt7343832,5.9,3664.0,Unknown
Neo Yokio,tv, Animation,2017-01-01,tt7343832,5.9,3664.0,Unknown
Go Back Couple,tv,Drama,2017-01-01,tt7418578,8.2,1908.0,Unknown
Go Back Couple,tv, Fantasy,2017-01-01,tt7418578,8.2,1908.0,Unknown
Go Back Couple,tv, Romance,2017-01-01,tt7418578,8.2,1908.0,Unknown
Because This Is My First Life,tv,Comedy,2017-01-01,tt7278588,8.0,9064.0,Unknown
Because This Is My First Life,tv, Drama,2017-01-01,tt7278588,8.0,9064.0,Unknown
Because This Is My First Life,tv, Romance,2017-01-01,tt7278588,8.0,9064.0,Unknown
Mad Dog,tv,Crime,2017-01-01,tt7396412,7.6,1218.0,Unknown
Mad Dog,tv, Drama,2017-01-01,tt7396412,7.6,1218.0,Unknown
Mad Dog,tv, Thriller,2017-01-01,tt7396412,7.6,1218.0,Unknown
Jack Whitehall: Travels with My Father,tv,Comedy,2017-01-01,tt7453996,7.6,6203.0,Unknown
Jack Whitehall: Travels with My Father,tv, Documentary,2017-01-01,tt7453996,7.6,6203.0,Unknown
Superstition,tv,Drama,2017-01-01,tt7379872,5.1,2099.0,Unknown
Superstition,tv, Fantasy,2017-01-01,tt7379872,5.1,2099.0,Unknown
Superstition,tv, Horror,2017-01-01,tt7379872,5.1,2099.0,Unknown
Witch's Court,tv,Crime,2017-01-01,tt7428488,7.4,672.0,Unknown
Witch's Court,tv, Drama,2017-01-01,tt7428488,7.4,672.0,Unknown
Witch's Court,tv, Mystery,2017-01-01,tt7428488,7.4,672.0,Unknown
Lego Bionicle: The Journey to One,tv,Action,2016-01-01,tt5075942,5.3,239.0,Unknown
Lego Bionicle: The Journey to One,tv, Adventure,2016-01-01,tt5075942,5.3,239.0,Unknown
Lego Bionicle: The Journey to One,tv, Animation,2016-01-01,tt5075942,5.3,239.0,Unknown
Mashkiny strashilki,tv,Animation,2014-01-01,tt4570676,6.0,77.0,Unknown
Mashkiny strashilki,tv, Family,2014-01-01,tt4570676,6.0,77.0,Unknown
Big Mouth,tv,Animation,2017-01-01,tt6524350,7.8,92378.0,Unknown
Big Mouth,tv, Comedy,2017-01-01,tt6524350,7.8,92378.0,Unknown
Big Mouth,tv, Romance,2017-01-01,tt6524350,7.8,92378.0,Unknown
Paul Hollywood's Big Continental Road Trip,tv,Documentary,2017-01-01,tt7936386,7.4,266.0,Unknown
Das Pubertier,tv,Family,2017-01-01,tt6756454,5.0,113.0,Unknown
Kulipari,tv,Action,2016-01-01,tt6035850,6.7,316.0,Unknown
Kulipari,tv, Adventure,2016-01-01,tt6035850,6.7,316.0,Unknown
Kulipari,tv, Animation,2016-01-01,tt6035850,6.7,316.0,Unknown
Hey Duggee,tv,Animation,2014-01-01,tt4291050,8.8,1538.0,Unknown
Hey Duggee,tv, Comedy,2014-01-01,tt4291050,8.8,1538.0,Unknown
Hey Duggee,tv, Family,2014-01-01,tt4291050,8.8,1538.0,Unknown
Die Frau vom Checkpoint Charlie,tv,Drama,2007-01-01,tt0908423,6.2,361.0,DE
In the Long Run,tv,Comedy,2017-01-01,tt7464074,7.4,1415.0,Unknown
Grizzy and the Lemmings,tv,Adventure,2016-01-01,tt6717058,7.2,1104.0,Unknown
Grizzy and the Lemmings,tv, Animation,2016-01-01,tt6717058,7.2,1104.0,Unknown
Grizzy and the Lemmings,tv, Comedy,2016-01-01,tt6717058,7.2,1104.0,Unknown
Rosario Tijeras,tv,Action,2016-01-01,tt6340304,6.1,532.0,Unknown
Rosario Tijeras,tv, Crime,2016-01-01,tt6340304,6.1,532.0,Unknown
Rosario Tijeras,tv, Drama,2016-01-01,tt6340304,6.1,532.0,Unknown
Harley Quinn,tv,Action,2019-01-01,tt7658402,8.4,40150.0,Unknown
Harley Quinn,tv, Adventure,2019-01-01,tt7658402,8.4,40150.0,Unknown
Harley Quinn,tv, Animation,2019-01-01,tt7658402,8.4,40150.0,Unknown
Super Monsters,tv,Adventure,2017-01-01,tt6214876,6.1,490.0,Unknown
Super Monsters,tv, Animation,2017-01-01,tt6214876,6.1,490.0,Unknown
Super Monsters,tv, Comedy,2017-01-01,tt6214876,6.1,490.0,Unknown
The Day I Met El Chapo: The Kate Del Castillo Story,tv,Biography,2017-01-01,tt7334894,6.8,1216.0,Unknown
The Day I Met El Chapo: The Kate Del Castillo Story,tv, Documentary,2017-01-01,tt7334894,6.8,1216.0,Unknown
I'm Not a Robot,tv,Comedy,2017-01-01,tt7521778,8.0,8413.0,Unknown
I'm Not a Robot,tv, Romance,2017-01-01,tt7521778,8.0,8413.0,Unknown
I'm Not a Robot,tv, Sci-Fi,2017-01-01,tt7521778,8.0,8413.0,Unknown
Carmen Sandiego,tv,Action,2019-01-01,tt7042146,7.9,7493.0,Unknown
Carmen Sandiego,tv, Adventure,2019-01-01,tt7042146,7.9,7493.0,Unknown
Carmen Sandiego,tv, Animation,2019-01-01,tt7042146,7.9,7493.0,Unknown
Brother - Black Power,tv,Crime,2017-01-01,tt7475940,6.7,179.0,Unknown
Brother - Black Power,tv, Drama,2017-01-01,tt7475940,6.7,179.0,Unknown
Brother - Black Power,tv, Thriller,2017-01-01,tt7475940,6.7,179.0,Unknown
Deadwind,tv,Crime,2018-01-01,tt6616260,7.3,13983.0,Unknown
Deadwind,tv, Drama,2018-01-01,tt6616260,7.3,13983.0,Unknown
Deadwind,tv, Mystery,2018-01-01,tt6616260,7.3,13983.0,Unknown
Prison Playbook,tv,Comedy,2017-01-01,tt7622902,8.4,5443.0,Unknown
Prison Playbook,tv, Drama,2017-01-01,tt7622902,8.4,5443.0,Unknown
Just Between Lovers,tv,Drama,2017-01-01,tt7521898,8.1,3592.0,Unknown
Just Between Lovers,tv, Romance,2017-01-01,tt7521898,8.1,3592.0,Unknown
Nothing to Lose,tv,Drama,2017-01-01,tt7608128,6.7,206.0,Unknown
Nothing to Lose,tv, Romance,2017-01-01,tt7608128,6.7,206.0,Unknown
Beyond Stranger Things,tv,Documentary,2017-01-01,tt7570990,7.4,2263.0,Unknown
Beyond Stranger Things,tv, Talk-Show,2017-01-01,tt7570990,7.4,2263.0,Unknown
The Big Family Cooking Showdown,tv,Reality-TV,2017-01-01,tt7518558,7.0,766.0,Unknown
Exorcist,tv,Animation,2017-01-01,tt8875960,7.6,559.0,Unknown
Exorcist,tv, Comedy,2017-01-01,tt8875960,7.6,559.0,Unknown
Exorcist,tv, Horror,2017-01-01,tt8875960,7.6,559.0,Unknown
Erased,tv,Drama,2017-01-01,tt7573686,7.8,4613.0,Unknown
Erased,tv, Fantasy,2017-01-01,tt7573686,7.8,4613.0,Unknown
Erased,tv, Mystery,2017-01-01,tt7573686,7.8,4613.0,Unknown
The Sisters,tv,Animation,2017-01-01,tt12363714,7.8,82.0,Unknown
The Sisters,tv, Comedy,2017-01-01,tt12363714,7.8,82.0,Unknown
The Sisters,tv, Family,2017-01-01,tt12363714,7.8,82.0,Unknown
The Umbrella Academy,tv,Action,2019-01-01,tt1312171,7.8,300397.0,Unknown
The Umbrella Academy,tv, Adventure,2019-01-01,tt1312171,7.8,300397.0,Unknown
The Umbrella Academy,tv, Comedy,2019-01-01,tt1312171,7.8,300397.0,Unknown
Blazing Transfer Students,tv,Action,2017-01-01,tt7931520,6.7,150.0,Unknown
Blazing Transfer Students,tv, Adventure,2017-01-01,tt7931520,6.7,150.0,Unknown
Blazing Transfer Students,tv, Comedy,2017-01-01,tt7931520,6.7,150.0,Unknown
Black Knight,tv,Fantasy,2017-01-01,tt7608190,6.6,641.0,Unknown
Black Knight,tv, Romance,2017-01-01,tt7608190,6.6,641.0,Unknown
Stretch Armstrong & the Flex Fighters,tv,Action,2017-01-01,tt1379164,6.1,381.0,Unknown
Stretch Armstrong & the Flex Fighters,tv, Adventure,2017-01-01,tt1379164,6.1,381.0,Unknown
Stretch Armstrong & the Flex Fighters,tv, Animation,2017-01-01,tt1379164,6.1,381.0,Unknown
A Korean Odyssey,tv,Comedy,2017-01-01,tt7099334,7.9,6627.0,Unknown
A Korean Odyssey,tv, Fantasy,2017-01-01,tt7099334,7.9,6627.0,Unknown
A Korean Odyssey,tv, Horror,2017-01-01,tt7099334,7.9,6627.0,Unknown
Shot in the Dark,tv,Documentary,2017-01-01,tt7644680,7.9,2097.0,Unknown
Shot in the Dark,tv, Reality-TV,2017-01-01,tt7644680,7.9,2097.0,Unknown
The Terror,tv,Adventure,2018-01-01,tt2708480,7.9,57134.0,Unknown
The Terror,tv, Drama,2018-01-01,tt2708480,7.9,57134.0,Unknown
The Terror,tv, Horror,2018-01-01,tt2708480,7.9,57134.0,Unknown
Devilman: Crybaby,tv,Action,2018-01-01,tt6660498,7.6,31320.0,Unknown
Devilman: Crybaby,tv, Animation,2018-01-01,tt6660498,7.6,31320.0,Unknown
Devilman: Crybaby,tv, Drama,2018-01-01,tt6660498,7.6,31320.0,Unknown
Violet Evergarden,tv,Animation,2018-01-01,tt7078180,8.4,33350.0,Unknown
Violet Evergarden,tv, Drama,2018-01-01,tt7078180,8.4,33350.0,Unknown
Violet Evergarden,tv, Family,2018-01-01,tt7078180,8.4,33350.0,Unknown
,tv,Comedy,2017-01-01,,,,Unknown
The Letdown,tv,Comedy,2017-01-01,tt7320300,7.4,4238.0,Unknown
Itô kun A to E,tv,Comedy,2017-01-01,tt7134506,6.7,275.0,Unknown
Itô kun A to E,tv, Drama,2017-01-01,tt7134506,6.7,275.0,Unknown
Itô kun A to E,tv, Romance,2017-01-01,tt7134506,6.7,275.0,Unknown
Wolf,tv,Action,2018-01-01,tt7146600,8.1,8659.0,Unknown
Wolf,tv, Drama,2018-01-01,tt7146600,8.1,8659.0,Unknown
Wolf,tv, Thriller,2018-01-01,tt7146600,8.1,8659.0,Unknown
A Love So Beautiful,tv,Comedy,2017-01-01,tt8434720,8.0,1998.0,Unknown
A Love So Beautiful,tv, Drama,2017-01-01,tt8434720,8.0,1998.0,Unknown
A Love So Beautiful,tv, Romance,2017-01-01,tt8434720,8.0,1998.0,Unknown
Narcisa Sãlbaticã,tv,Drama,2010-01-01,tt2128042,8.1,39.0,Unknown
Titans,tv,Action,2018-01-01,tt1043813,7.5,115531.0,Unknown
Titans,tv, Adventure,2018-01-01,tt1043813,7.5,115531.0,Unknown
Titans,tv, Crime,2018-01-01,tt1043813,7.5,115531.0,Unknown
Seven Seconds,tv,Crime,2018-01-01,tt6297682,7.7,21422.0,Unknown
Seven Seconds,tv, Drama,2018-01-01,tt6297682,7.7,21422.0,Unknown
Part-Time Idol,tv,Comedy,2017-01-01,tt8835780,6.4,167.0,Unknown
Part-Time Idol,tv, Drama,2017-01-01,tt8835780,6.4,167.0,Unknown
Part-Time Idol,tv, Family,2017-01-01,tt8835780,6.4,167.0,Unknown
13 Commandments,tv,Crime,2017-01-01,tt5203748,7.0,3303.0,Unknown
13 Commandments,tv, Mystery,2017-01-01,tt5203748,7.0,3303.0,Unknown
13 Commandments,tv, Thriller,2017-01-01,tt5203748,7.0,3303.0,Unknown
Unnatural,tv,Drama,2018-01-01,tt7521882,8.1,2494.0,Unknown
Unnatural,tv, Mystery,2018-01-01,tt7521882,8.1,2494.0,Unknown
Lost in Space,tv,Adventure,2018-01-01,tt5232792,7.3,108687.0,Unknown
Lost in Space,tv, Drama,2018-01-01,tt5232792,7.3,108687.0,Unknown
Lost in Space,tv, Family,2018-01-01,tt5232792,7.3,108687.0,Unknown
Bad Guys: Vile City,tv,Action,2017-01-01,tt12404980,7.4,354.0,Unknown
Bad Guys: Vile City,tv, Crime,2017-01-01,tt12404980,7.4,354.0,Unknown
Bad Guys: Vile City,tv, Drama,2017-01-01,tt12404980,7.4,354.0,Unknown
After the Rain,tv,Animation,2018-01-01,tt6591406,7.4,1796.0,Unknown
After the Rain,tv, Drama,2018-01-01,tt6591406,7.4,1796.0,Unknown
After the Rain,tv, Romance,2018-01-01,tt6591406,7.4,1796.0,Unknown
Terrace House: Opening New Doors,tv,Drama,2017-01-01,tt7776244,7.8,1127.0,Unknown
Terrace House: Opening New Doors,tv, Reality-TV,2017-01-01,tt7776244,7.8,1127.0,Unknown
Wilder,tv,Crime,2017-01-01,tt6276768,7.3,838.0,Unknown
Wilder,tv, Drama,2017-01-01,tt6276768,7.3,838.0,Unknown
Wilder,tv, Mystery,2017-01-01,tt6276768,7.3,838.0,Unknown
Mr. Sunshine,tv,Action,2018-01-01,tt7094780,8.7,11917.0,Unknown
Mr. Sunshine,tv, Drama,2018-01-01,tt7094780,8.7,11917.0,Unknown
Mr. Sunshine,tv, Romance,2018-01-01,tt7094780,8.7,11917.0,Unknown
Mob Psycho 100,tv,Action,2018-01-01,tt7701694,5.1,649.0,Unknown
Mob Psycho 100,tv, Comedy,2018-01-01,tt7701694,5.1,649.0,Unknown
Mob Psycho 100,tv, Sci-Fi,2018-01-01,tt7701694,5.1,649.0,Unknown
The Toys That Made Us,tv,Comedy,2017-01-01,tt7053920,7.9,6277.0,Unknown
The Toys That Made Us,tv, Documentary,2017-01-01,tt7053920,7.9,6277.0,Unknown
The Toys That Made Us,tv, History,2017-01-01,tt7053920,7.9,6277.0,Unknown
Dumb,tv,Action,2016-01-01,tt6575296,7.9,250.0,Unknown
Dumb,tv, Crime,2016-01-01,tt6575296,7.9,250.0,Unknown
Dumb,tv, Drama,2016-01-01,tt6575296,7.9,250.0,Unknown
Dope,tv,Crime,2017-01-01,tt7782022,7.3,1867.0,Unknown
Dope,tv, Documentary,2017-01-01,tt7782022,7.3,1867.0,Unknown
Mystery Science Theater 3000,tv,Comedy,2017-01-01,tt6782014,8.1,4222.0,Unknown
Mystery Science Theater 3000,tv, Drama,2017-01-01,tt6782014,8.1,4222.0,Unknown
Mystery Science Theater 3000,tv, Fantasy,2017-01-01,tt6782014,8.1,4222.0,Unknown
Médico de familia,tv,Comedy,1995-01-01,tt0115284,5.3,705.0,Unknown
Médico de familia,tv, Drama,1995-01-01,tt0115284,5.3,705.0,Unknown
Care Bears and Cousins,tv,Animation,2015-01-01,tt4680360,6.8,103.0,Unknown
Anone,tv,Drama,2018-01-01,tt7674958,6.7,124.0,Unknown
Laid-Back Camp,tv,Adventure,2018-01-01,tt7742120,8.1,2110.0,Unknown
Laid-Back Camp,tv, Animation,2018-01-01,tt7742120,8.1,2110.0,Unknown
Laid-Back Camp,tv, Comedy,2018-01-01,tt7742120,8.1,2110.0,Unknown
Fate/Extra Last Encore,tv,Action,2018-01-01,tt7940468,5.4,1020.0,Unknown
Fate/Extra Last Encore,tv, Animation,2018-01-01,tt7940468,5.4,1020.0,Unknown
Fate/Extra Last Encore,tv, Fantasy,2018-01-01,tt7940468,5.4,1020.0,Unknown
IDOLiSH7,tv,Animation,2017-01-01,tt11834102,7.0,137.0,Unknown
IDOLiSH7,tv, Comedy,2017-01-01,tt11834102,7.0,137.0,Unknown
IDOLiSH7,tv, Drama,2017-01-01,tt11834102,7.0,137.0,Unknown
Kokkoku,tv,Animation,2018-01-01,tt7933666,6.9,845.0,Unknown
Kokkoku,tv, Drama,2018-01-01,tt7933666,6.9,845.0,Unknown
Kokkoku,tv, Mystery,2018-01-01,tt7933666,6.9,845.0,Unknown
Pop Team Epic,tv,Animation,2018-01-01,tt7808370,6.9,1084.0,Unknown
Pop Team Epic,tv, Comedy,2018-01-01,tt7808370,6.9,1084.0,Unknown
Derry Girls,tv,Comedy,2018-01-01,tt7120662,8.5,67154.0,Unknown
Rotten,tv,Documentary,2018-01-01,tt7763662,7.2,4159.0,Unknown
,tv,Drama,2018-01-01,,,,Unknown
My Next Guest Needs No Introduction with David Letterman,tv,Talk-Show,2018-01-01,tt7829834,7.8,6363.0,Unknown
Donna,tv,Comedy,2018-01-01,tt7845464,7.0,149.0,Unknown
Donna,tv, Drama,2018-01-01,tt7845464,7.0,149.0,Unknown
The Seamstress,tv,Drama,2017-01-01,tt7308092,7.6,437.0,Unknown
The Seamstress,tv, Western,2017-01-01,tt7308092,7.6,437.0,Unknown
Fugueuse,tv,Drama,2018-01-01,tt7960258,7.6,812.0,Unknown
Trolls: The Beat Goes On!,tv,Adventure,2018-01-01,tt7539608,6.0,1045.0,Unknown
Trolls: The Beat Goes On!,tv, Animation,2018-01-01,tt7539608,6.0,1045.0,Unknown
Trolls: The Beat Goes On!,tv, Comedy,2018-01-01,tt7539608,6.0,1045.0,Unknown
Somebody Feed Phil,tv,Adventure,2018-01-01,tt7752034,8.3,7159.0,Unknown
Somebody Feed Phil,tv, Documentary,2018-01-01,tt7752034,8.3,7159.0,Unknown
Dirty Money,tv,Crime,2018-01-01,tt7889220,8.1,10456.0,Unknown
Dirty Money,tv, Documentary,2018-01-01,tt7889220,8.1,10456.0,Unknown
Botoks,tv,Drama,2018-01-01,tt7813550,4.7,321.0,Unknown
Botoks,tv, Thriller,2018-01-01,tt7813550,4.7,321.0,Unknown
Kakegurui,tv,Drama,2018-01-01,tt7691766,6.8,1365.0,Unknown
Kakegurui,tv, Thriller,2018-01-01,tt7691766,6.8,1365.0,Unknown
Everything Sucks!,tv,Comedy,2018-01-01,tt7078710,7.4,24250.0,Unknown
Everything Sucks!,tv, Drama,2018-01-01,tt7078710,7.4,24250.0,Unknown
72 Dangerous Animals: Latin America,tv,Documentary,2017-01-01,tt7909708,6.6,749.0,Unknown
Drug Lords,tv,Biography,2018-01-01,tt7935522,6.8,1594.0,Unknown
Drug Lords,tv, Crime,2018-01-01,tt7935522,6.8,1594.0,Unknown
Drug Lords,tv, Documentary,2018-01-01,tt7935522,6.8,1594.0,Unknown
Welcome to Waikiki,tv,Comedy,2018-01-01,tt7890304,8.2,3955.0,Unknown
Welcome to Waikiki,tv, Drama,2018-01-01,tt7890304,8.2,3955.0,Unknown
Welcome to the Family,tv,Comedy,2018-01-01,tt7490342,6.7,565.0,Unknown
Unsolved: The Murders of Tupac and the Notorious B.I.G.,tv,Biography,2018-01-01,tt6233618,7.8,9416.0,Unknown
Unsolved: The Murders of Tupac and the Notorious B.I.G.,tv, Crime,2018-01-01,tt6233618,7.8,9416.0,Unknown
Unsolved: The Murders of Tupac and the Notorious B.I.G.,tv, Drama,2018-01-01,tt6233618,7.8,9416.0,Unknown
Kiss Me First,tv,Drama,2018-01-01,tt5730690,6.3,4291.0,Unknown
Kiss Me First,tv, Mystery,2018-01-01,tt5730690,6.3,4291.0,Unknown
Kiss Me First,tv, Sci-Fi,2018-01-01,tt5730690,6.3,4291.0,Unknown
Dogs of Berlin,tv,Action,2018-01-01,tt6839788,7.5,14789.0,Unknown
Dogs of Berlin,tv, Crime,2018-01-01,tt6839788,7.5,14789.0,Unknown
Dogs of Berlin,tv, Drama,2018-01-01,tt6839788,7.5,14789.0,Unknown
My Mister,tv,Drama,2018-01-01,tt7923710,9.0,11850.0,Unknown
My Mister,tv, Family,2018-01-01,tt7923710,9.0,11850.0,Unknown
Llama Llama,tv,Adventure,2018-01-01,tt4781350,6.3,321.0,Unknown
Llama Llama,tv, Animation,2018-01-01,tt4781350,6.3,321.0,Unknown
Llama Llama,tv, Family,2018-01-01,tt4781350,6.3,321.0,Unknown
Elite,tv,Crime,2018-01-01,tt7134908,7.1,95881.0,Unknown
Elite,tv, Drama,2018-01-01,tt7134908,7.1,95881.0,Unknown
Elite,tv, Thriller,2018-01-01,tt7134908,7.1,95881.0,Unknown
Pinky Malinky,tv,Animation,2018-01-01,tt5621544,5.8,1473.0,Unknown
Pinky Malinky,tv, Comedy,2018-01-01,tt5621544,5.8,1473.0,Unknown
Pinky Malinky,tv, Family,2018-01-01,tt5621544,5.8,1473.0,Unknown
Misty,tv,Drama,2018-01-01,tt7890244,7.8,989.0,Unknown
Misty,tv, Mystery,2018-01-01,tt7890244,7.8,989.0,Unknown
Misty,tv, Romance,2018-01-01,tt7890244,7.8,989.0,Unknown
The Rain,tv,Drama,2018-01-01,tt6656238,6.3,43295.0,Unknown
The Rain,tv, Sci-Fi,2018-01-01,tt6656238,6.3,43295.0,Unknown
The Rain,tv, Thriller,2018-01-01,tt6656238,6.3,43295.0,Unknown
On My Block,tv,Comedy,2018-01-01,tt7879820,7.8,20546.0,Unknown
On My Block,tv, Drama,2018-01-01,tt7879820,7.8,20546.0,Unknown
Golden Kamuy,tv,Action,2018-01-01,tt8225204,8.0,2898.0,Unknown
Golden Kamuy,tv, Adventure,2018-01-01,tt8225204,8.0,2898.0,Unknown
Golden Kamuy,tv, Animation,2018-01-01,tt8225204,8.0,2898.0,Unknown
Collateral,tv,Crime,2018-01-01,tt6729080,6.8,22475.0,Unknown
Collateral,tv, Drama,2018-01-01,tt6729080,6.8,22475.0,Unknown
Collateral,tv, Mystery,2018-01-01,tt6729080,6.8,22475.0,Unknown
Coach Snoop,tv,Documentary,2016-01-01,tt5697642,6.9,668.0,Unknown
Coach Snoop,tv, Reality-TV,2016-01-01,tt5697642,6.9,668.0,Unknown
Coach Snoop,tv, Sport,2016-01-01,tt5697642,6.9,668.0,Unknown
Luna Petunia: Return to Amazia,tv,Animation,2018-01-01,tt7924854,4.9,52.0,Unknown
Requiem,tv,Drama,2018-01-01,tt6712390,6.4,7616.0,Unknown
Requiem,tv, Fantasy,2018-01-01,tt6712390,6.4,7616.0,Unknown
Requiem,tv, Mystery,2018-01-01,tt6712390,6.4,7616.0,Unknown
Turning Mecard,tv,Action,2015-01-01,tt7905120,8.3,73.0,Unknown
Turning Mecard,tv, Adventure,2015-01-01,tt7905120,8.3,73.0,Unknown
Turning Mecard,tv, Animation,2015-01-01,tt7905120,8.3,73.0,Unknown
,tv,Reality,2017-01-01,,,,Unknown
Alexa & Katie,tv,Comedy,2018-01-01,tt6916746,7.5,7052.0,Unknown
Alexa & Katie,tv, Drama,2018-01-01,tt6916746,7.5,7052.0,Unknown
Alexa & Katie,tv, Family,2018-01-01,tt6916746,7.5,7052.0,Unknown
Shababnikim,tv,Comedy,2017-01-01,tt7865452,8.1,570.0,Unknown
Shababnikim,tv, Drama,2017-01-01,tt7865452,8.1,570.0,Unknown
Queer Eye,tv,Reality-TV,2018-01-01,tt7259746,8.5,21755.0,Unknown
Tornado,tv,Action,2006-01-01,tt0478300,4.9,465.0,AT
